block_key	block_id	chrom	start	end	length_bp	n_positions	n_variant_alleles	n_scored	n_missing_avi	avi_max	avi_top10_mean	avi_top1_count	avi_top1_fraction	avi_top1_per_kb	avi_top1_mean	avi_mean	chr	block	block_length	n_haplotypes	n_clusters	max_cluster_size	singleton_count	dominance	shannon_entropy
chr7:150033538-150090314	chr7_150033538_150090314	chr7	150033538.0	150090314.0	56776.0	56776.0	170328.0	170328.0	0.0	24.92192	24.747449	369.0	0.0021664083	6.499225	21.697414	2.7650956	chr7	chr7_150033538-150090314	56776	5096	171	2285	148	0.448391	1.92064
chr7:150090314-150133308	chr7_150090314_150133308	chr7	150090314.0	150133308.0	42994.0	42994.0	128982.0	128982.0	0.0	21.94071	21.40991	41.0	0.00031787381	0.95362144	20.671049	2.8842815	chr7	chr7_150090314-150133308	42994	5096	648	1591	496	0.312206	4.54439
chr7:150133308-150149411	chr7_150133308_150149411	chr7	150133308.0	150149411.0	16103.0	16103.0	48309.0	48309.0	0.0	20.68465	19.481115	1.0	2.0700077e-05	0.06210023	20.68465	2.5203114	chr7	chr7_150133308-150149411	16103	5096	573	2520	365	0.494505	4.57253
chr7:150149411-150163098	chr7_150149411_150163098	chr7	150149411.0	150163098.0	13687.0	13687.0	41061.0	41061.0	0.0	21.4896	19.905732	4.0	9.741604e-05	0.29224812	20.74747	2.7422206	chr7	chr7_150149411-150163098	13687	5096	24	1967	10	0.385989	2.20991
chr7:150163098-150180673	chr7_150163098_150180673	chr7	150163098.0	150180673.0	17575.0	17575.0	52725.0	52725.0	0.0	20.56756	19.557848	1.0	1.8966335e-05	0.056899004	20.56756	2.8229801	chr7	chr7_150163098-150180673	17575	5096	176	2663	122	0.522567	2.30445
chr7:150180673-150264549	chr7_150180673_150264549	chr7	150180673.0	150264549.0	83876.0	83876.0	251628.0	251628.0	0.0	32.27433	28.808939	121.0	0.00048086858	1.4426058	22.169164	2.8300583	chr7	chr7_150180673-150264549	83876	5096	750	3652	633	0.716641	3.17575
chr7:150264549-150344747	chr7_150264549_150344747	chr7	150264549.0	150344747.0	80198.0	80198.0	240594.0	240594.0	0.0	55.98767	51.461865	4763.0	0.019796836	59.390508	24.571727	5.0530261	chr7	chr7_150264549-150344747	80198	5096	603	1482	447	0.290816	5.01042
chr7:15027099-15040129	chr7_15027099_15040129	chr7	15027099.0	15040129.0	13030.0	13030.0	39090.0	39090.0	0.0	21.53394	18.975439	2.0	5.1163981e-05	0.15349194	20.94656	3.2406472	chr7	chr7_15027099-15040129	13030	5096	119	1849	54	0.362834	3.14001
chr7:150344747-150408620	chr7_150344747_150408620	chr7	150344747.0	150408620.0	63873.0	63873.0	191619.0	191619.0	0.0	58.0148	49.905791	8756.0	0.045694842	137.08453	24.772051	6.4642741	chr7	chr7_150344747-150408620	63873	5096	1076	1279	811	0.250981	6.18187
chr7:15040129-15101565	chr7_15040129_15101565	chr7	15040129.0	15101565.0	61436.0	61436.0	184308.0	184308.0	0.0	24.50935	23.364501	387.0	0.0020997461	6.2992382	21.086234	3.416182	chr7	chr7_15040129-15101565	61436	5096	765	1582	561	0.31044	4.97424
chr7:150408620-150449093	chr7_150408620_150449093	chr7	150408620.0	150449093.0	40473.0	40473.0	121419.0	121419.0	0.0	32.16886	29.943031	474.0	0.0039038371	11.711511	21.922407	4.1938335	chr7	chr7_150408620-150449093	40473	5096	379	2797	258	0.548862	3.22303
chr7:150449093-150507636	chr7_150449093_150507636	chr7	150449093.0	150507636.0	58543.0	58543.0	175629.0	175629.0	0.0	52.1036	42.972416	1519.0	0.0086489133	25.94674	24.501968	4.1931251	chr7	chr7_150449093-150507636	58543	5096	201	2093	131	0.410714	2.96585
chr7:150507636-150595457	chr7_150507636_150595457	chr7	150507636.0	150595457.0	87821.0	87821.0	263463.0	263463.0	0.0	45.9342	44.096587	2306.0	0.0087526522	26.257957	24.079364	4.6080087	chr7	chr7_150507636-150595457	87821	5096	327	1507	241	0.295722	3.48278
chr7:150595457-150686429	chr7_150595457_150686429	chr7	150595457.0	150686429.0	90972.0	90972.0	272916.0	272916.0	0.0	56.21455	52.590478	1299.0	0.0047597063	14.279119	23.895934	3.8201067	chr7	chr7_150595457-150686429	90972	5096	397	1774	351	0.348116	2.86851
chr7:150686429-150757417	chr7_150686429_150757417	chr7	150686429.0	150757417.0	70988.0	70988.0	212964.0	212964.0	0.0	53.54557	43.383747	2493.0	0.011706204	35.118612	24.187137	4.3772712	chr7	chr7_150686429-150757417	70988	5096	352	1859	214	0.364796	4.34567
chr7:150757417-150788995	chr7_150757417_150788995	chr7	150757417.0	150788995.0	31578.0	31578.0	94734.0	94734.0	0.0	24.2764	23.509339	196.0	0.002068951	6.2068529	21.393146	3.8393732	chr7	chr7_150757417-150788995	31578	5096	36	1970	22	0.386578	2.02552
chr7:150788995-150799440	chr7_150788995_150799440	chr7	150788995.0	150799440.0	10445.0	10445.0	31335.0	31335.0	0.0	52.25581	44.95864	884.0	0.028211265	84.633796	25.375857	5.3903862	chr7	chr7_150788995-150799440	10445	5096	192	2473	100	0.485283	3.2079
chr7:150799440-150846050	chr7_150799440_150846050	chr7	150799440.0	150846050.0	46610.0	46610.0	139830.0	139830.0	0.0	52.11602	40.180289	1177.0	0.0084173639	25.252092	24.217007	4.4604201	chr7	chr7_150799440-150846050	46610	5096	272	2120	174	0.416013	3.05679
chr7:150846050-150901571	chr7_150846050_150901571	chr7	150846050.0	150901571.0	55521.0	55521.0	166563.0	166563.0	0.0	55.50406	48.234682	3383.0	0.020310633	60.9319	24.345805	4.1532946	chr7	chr7_150846050-150901571	55521	5096	292	2829	179	0.555141	3.08137
chr7:150901571-150973904	chr7_150901571_150973904	chr7	150901571.0	150973904.0	72333.0	72333.0	216999.0	216999.0	0.0	58.48906	50.213404	8613.0	0.039691427	119.07428	24.92183	5.3976335	chr7	chr7_150901571-150973904	72333	5096	354	1970	251	0.386578	3.08579
chr7:150973904-151009102	chr7_150973904_151009102	chr7	150973904.0	151009102.0	35198.0	35198.0	105594.0	105594.0	0.0	61.08796	52.525456	8000.0	0.07576188	227.28564	24.924916	7.0626784	chr7	chr7_150973904-151009102	35198	5096	607	1261	396	0.247449	5.3112
chr7:151009102-151026178	chr7_151009102_151026178	chr7	151009102.0	151026178.0	17076.0	17076.0	51228.0	51228.0	0.0	58.40633	55.404431	7915.0	0.15450535	463.51605	25.009381	9.5580337	chr7	chr7_151009102-151026178	17076	5096	44	4846	21	0.950942	0.470031
chr7:15101565-15139258	chr7_15101565_15139258	chr7	15101565.0	15139258.0	37693.0	37693.0	113079.0	113079.0	0.0	22.4923	22.073828	51.0	0.00045101212	1.3530364	21.06298	3.223383	chr7	chr7_15101565-15139258	37693	5096	54	2158	29	0.423469	1.92959
chr7:151026178-151069712	chr7_151026178_151069712	chr7	151026178.0	151069712.0	43534.0	43534.0	130602.0	130602.0	0.0	68.78798	60.824485	12611.0	0.096560543	289.68163	25.243972	7.6816639	chr7	chr7_151026178-151069712	43534	5096	193	1932	123	0.379121	2.9768
chr7:151069712-151132134	chr7_151069712_151132134	chr7	151069712.0	151132134.0	62422.0	62422.0	187266.0	187266.0	0.0	60.46121	55.723027	18269.0	0.097556417	292.66925	25.085963	7.7474964	chr7	chr7_151069712-151132134	62422	5096	65	1658	35	0.325353	2.39175
chr7:151132134-151195473	chr7_151132134_151195473	chr7	151132134.0	151195473.0	63339.0	63339.0	190017.0	190017.0	0.0	65.09754	50.611075	10874.0	0.057226459	171.67938	24.473234	5.7586113	chr7	chr7_151132134-151195473	63339	5096	250	2420	161	0.474882	3.18289
chr7:151195473-151252440	chr7_151195473_151252440	chr7	151195473.0	151252440.0	56967.0	56967.0	170901.0	170901.0	0.0	64.62246	56.745542	17652.0	0.10328787	309.86361	25.235038	7.5060132	chr7	chr7_151195473-151252440	56967	5096	3	3631	0	0.71252	1.15244
chr7:151252440-151272449	chr7_151252440_151272449	chr7	151252440.0	151272449.0	20009.0	20009.0	60027.0	60027.0	0.0	25.29439	24.353616	171.0	0.0028487181	8.5461542	21.742521	4.07117	chr7	chr7_151252440-151272449	20009	5096	42	4032	24	0.791209	1.17557
chr7:151272449-151303075	chr7_151272449_151303075	chr7	151272449.0	151303075.0	30626.0	30626.0	91878.0	91878.0	0.0	47.14799	36.914196	416.0	0.0045277433	13.58323	23.045672	3.6705282	chr7	chr7_151272449-151303075	30626	5096	13	2241	7	0.439757	1.46027
chr7:151303075-151343566	chr7_151303075_151343566	chr7	151303075.0	151343566.0	40491.0	40491.0	121473.0	121473.0	0.0	32.95117	29.817644	225.0	0.0018522635	5.5567904	22.160454	3.9908035	chr7	chr7_151303075-151343566	40491	5096	878	1352	584	0.265306	6.26527
chr7:151343566-151402191	chr7_151343566_151402191	chr7	151343566.0	151402191.0	58625.0	58625.0	175875.0	175875.0	0.0	63.64196	52.265881	5538.0	0.031488273	94.464819	25.232295	5.210066	chr7	chr7_151343566-151402191	58625	5096	1237	1803	1003	0.353807	5.1356
chr7:15139258-15191067	chr7_15139258_15191067	chr7	15139258.0	15191067.0	51809.0	51809.0	155427.0	155427.0	0.0	25.76676	23.784599	202.0	0.0012996455	3.8989365	21.3343	3.3470837	chr7	chr7_15139258-15191067	51809	5096	237	2223	162	0.436224	2.67055
chr7:151402191-151427438	chr7_151402191_151427438	chr7	151402191.0	151427438.0	25247.0	25247.0	75741.0	75741.0	0.0	59.14723	42.824255	868.0	0.011460107	34.380322	23.331696	4.7177383	chr7	chr7_151402191-151427438	25247	5096	402	932	241	0.182889	4.96842
chr7:151427438-151442300	chr7_151427438_151442300	chr7	151427438.0	151442300.0	14862.0	14862.0	44586.0	44586.0	0.0	45.58773	40.441242	1442.0	0.032341991	97.025972	23.279641	5.4195706	chr7	chr7_151427438-151442300	14862	5096	216	2254	128	0.442308	3.46808
chr7:151442300-151535828	chr7_151442300_151535828	chr7	151442300.0	151535828.0	93528.0	93528.0	280584.0	280584.0	0.0	64.62246	49.952087	2672.0	0.0095229949	28.568985	24.382513	4.671943	chr7	chr7_151442300-151535828	93528	5096	400	1995	287	0.391484	3.36769
chr7:151535828-151586578	chr7_151535828_151586578	chr7	151535828.0	151586578.0	50750.0	50750.0	152250.0	152250.0	0.0	67.74858	53.862432	2643.0	0.017359606	52.078818	26.523654	4.4495684	chr7	chr7_151535828-151586578	50750	5096	258	1068	148	0.209576	4.03564
chr7:151586578-151638174	chr7_151586578_151638174	chr7	151586578.0	151638174.0	51596.0	51596.0	154788.0	154788.0	0.0	52.01846	46.005043	969.0	0.0062601752	18.780526	23.454337	4.2997509	chr7	chr7_151586578-151638174	51596	5096	144	1261	80	0.247449	3.67786
chr7:151638174-151694615	chr7_151638174_151694615	chr7	151638174.0	151694615.0	56441.0	56441.0	169323.0	169323.0	0.0	51.09176	40.804466	732.0	0.0043230985	12.969295	22.255465	4.4229419	chr7	chr7_151638174-151694615	56441	5096	240	1429	159	0.280416	3.38017
chr7:151694615-151728363	chr7_151694615_151728363	chr7	151694615.0	151728363.0	33748.0	33748.0	101244.0	101244.0	0.0	24.54985	23.963643	456.0	0.0045039706	13.511912	21.29134	4.4269886	chr7	chr7_151694615-151728363	33748	5096	1816	715	1447	0.140306	7.86706
chr7:1517129-1581776	chr7_1517129_1581776	chr7	1517129.0	1581776.0	64647.0	64647.0	193941.0	193941.0	0.0	58.05399	51.56873	5264.0	0.027142275	81.426826	24.491579	4.8092222	chr7	chr7_1517129-1581776	64647	5096	4	3103	1	0.608909	0.990122
chr7:151728363-151746845	chr7_151728363_151746845	chr7	151728363.0	151746845.0	18482.0	18482.0	55446.0	55446.0	0.0	34.65718	33.664058	680.0	0.012264185	36.792555	22.50799	4.5181507	chr7	chr7_151728363-151746845	18482	5096	245	1856	161	0.364207	3.64119
chr7:151746845-151758996	chr7_151746845_151758996	chr7	151746845.0	151758996.0	12151.0	12151.0	36453.0	36453.0	0.0	24.85036	24.356161	196.0	0.0053767865	16.13036	21.522252	4.6492505	chr7	chr7_151746845-151758996	12151	5096	334	1027	179	0.201531	5.24524
chr7:151758996-151777521	chr7_151758996_151777521	chr7	151758996.0	151777521.0	18525.0	18525.0	55575.0	55575.0	0.0	30.54734	26.990888	84.0	0.001511471	4.534413	21.975224	3.9770951	chr7	chr7_151758996-151777521	18525	5096	689	1910	455	0.374804	4.73133
chr7:151777521-151794446	chr7_151777521_151794446	chr7	151777521.0	151794446.0	16925.0	16925.0	50775.0	50775.0	0.0	43.5765	40.695445	804.0	0.015834564	47.503693	23.80188	4.5268382	chr7	chr7_151777521-151794446	16925	5096	451	2004	306	0.39325	3.9331
chr7:151794446-151807413	chr7_151794446_151807413	chr7	151794446.0	151807413.0	12967.0	12967.0	38901.0	38901.0	0.0	24.28994	23.410921	212.0	0.0054497314	16.349194	21.42391	4.6918356	chr7	chr7_151794446-151807413	12967	5096	105	1682	62	0.330063	2.75173
chr7:151807413-151813684	chr7_151807413_151813684	chr7	151807413.0	151813684.0	6271.0	6271.0	18813.0	18813.0	0.0	27.15033	25.867076	148.0	0.0078669005	23.600702	21.972798	4.4597037	chr7	chr7_151807413-151813684	6271	5096	17	3016	6	0.591837	1.53098
chr7:151813684-151832189	chr7_151813684_151832189	chr7	151813684.0	151832189.0	18505.0	18505.0	55515.0	55515.0	0.0	29.24763	26.970978	232.0	0.0041790507	12.537152	21.728307	4.4545544	chr7	chr7_151813684-151832189	18505	5096	284	1692	168	0.332025	4.01324
chr7:151832189-151838582	chr7_151832189_151838582	chr7	151832189.0	151838582.0	6393.0	6393.0	19179.0	19179.0	0.0	22.26518	20.625828	7.0	0.00036498253	1.0949476	21.062021	3.7290489	chr7	chr7_151832189-151838582	6393	5096	534	838	304	0.164443	5.43803
chr7:151838582-151867385	chr7_151838582_151867385	chr7	151838582.0	151867385.0	28803.0	28803.0	86409.0	86409.0	0.0	25.07248	24.072237	182.0	0.0021062621	6.3187862	21.463351	3.8495435	chr7	chr7_151838582-151867385	28803	5096	220	1812	157	0.355573	3.43955
chr7:151867385-151895923	chr7_151867385_151895923	chr7	151867385.0	151895923.0	28538.0	28538.0	85614.0	85614.0	0.0	37.54897	35.596492	584.0	0.0068213143	20.463943	22.474789	4.3137345	chr7	chr7_151867385-151895923	28538	5096	1039	589	683	0.115581	6.94866
chr7:151895923-151930899	chr7_151895923_151930899	chr7	151895923.0	151930899.0	34976.0	34976.0	104928.0	104928.0	0.0	23.77789	23.091924	135.0	0.0012865965	3.8597896	21.257692	3.5319238	chr7	chr7_151895923-151930899	34976	5096	843	1479	556	0.290228	5.58753
chr7:15191067-15324248	chr7_15191067_15324248	chr7	15191067.0	15324248.0	133181.0	133181.0	399543.0	399543.0	0.0	48.00437	36.563918	1311.0	0.0032812488	9.8437465	21.464528	4.079935	chr7	chr7_15191067-15324248	133181	5096	536	2725	408	0.534733	3.46183
chr7:151930899-151953481	chr7_151930899_151953481	chr7	151930899.0	151953481.0	22582.0	22582.0	67746.0	67746.0	0.0	27.82428	27.704476	154.0	0.0022731969	6.8195908	22.255371	3.6146984	chr7	chr7_151930899-151953481	22582	5096	118	1884	72	0.369702	2.20152
chr7:151953481-151964557	chr7_151953481_151964557	chr7	151953481.0	151964557.0	11076.0	11076.0	33228.0	33228.0	0.0	37.20609	34.373846	70.0	0.002106657	6.3199711	25.42711	3.9517416	chr7	chr7_151953481-151964557	11076	5096	124	2155	62	0.422881	2.71349
chr7:151964557-152000109	chr7_151964557_152000109	chr7	151964557.0	152000109.0	35552.0	35552.0	106656.0	106656.0	0.0	49.22774	45.25526	708.0	0.0066381638	19.914491	23.916874	4.1718094	chr7	chr7_151964557-152000109	35552	5096	140	2977	103	0.584184	1.61709
chr7:152000109-152133386	chr7_152000109_152133386	chr7	152000109.0	152133386.0	133277.0	133277.0	399831.0	399831.0	0.0	60.46121	52.654843	4483.0	0.011212237	33.636712	25.585526	4.6026909	chr7	chr7_152000109-152133386	133277	5096	737	2699	548	0.529631	4.37769
chr7:152133386-152501876	chr7_152133386_152501876	chr7	152133386.0	152501876.0	368490.0	368490.0	1105470.0	1105470.0	0.0	63.8046	58.957987	26040.0	0.023555592	70.666775	25.702838	4.5040877	chr7	chr7_152133386-152501876	368490	5096	3569	890	3483	0.174647	9.9289
chr7:152501876-152552721	chr7_152501876_152552721	chr7	152501876.0	152552721.0	50845.0	50845.0	152535.0	152535.0	0.0	25.09716	23.918145	431.0	0.002825581	8.476743	21.275026	3.5026016	chr7	chr7_152501876-152552721	50845	5096	1426	1206	1121	0.236656	6.74067
chr7:152552721-152580059	chr7_152552721_152580059	chr7	152552721.0	152580059.0	27338.0	27338.0	82014.0	82014.0	0.0	23.66802	22.580803	93.0	0.0011339527	3.4018582	20.836541	3.4129801	chr7	chr7_152552721-152580059	27338	5096	436	1989	285	0.390306	3.86803
chr7:152580059-152626877	chr7_152580059_152626877	chr7	152580059.0	152626877.0	46818.0	46818.0	140454.0	140454.0	0.0	23.4441	22.965988	104.0	0.00074045595	2.2213678	21.097042	3.2051834	chr7	chr7_152580059-152626877	46818	5096	984	2692	671	0.528257	5.09356
chr7:152626877-152684759	chr7_152626877_152684759	chr7	152626877.0	152684759.0	57882.0	57882.0	173646.0	173646.0	0.0	56.02993	44.869346	1276.0	0.0073482833	22.04485	25.246279	4.0104698	chr7	chr7_152626877-152684759	57882	5096	5	3501	1	0.687009	1.15409
chr7:152684759-152720614	chr7_152684759_152720614	chr7	152684759.0	152720614.0	35855.0	35855.0	107565.0	107565.0	0.0	26.45973	25.401568	125.0	0.001162088	3.4862641	21.823498	3.2077109	chr7	chr7_152684759-152720614	35855	5096	637	1388	408	0.27237	5.60989
chr7:152720614-152844752	chr7_152720614_152844752	chr7	152720614.0	152844752.0	124138.0	124138.0	372414.0	372414.0	0.0	56.23626	51.689501	2832.0	0.0076044402	22.813321	26.047849	3.9948523	chr7	chr7_152720614-152844752	124138	5096	250	1620	228	0.317896	2.60549
chr7:152844752-152862705	chr7_152844752_152862705	chr7	152844752.0	152862705.0	17953.0	17953.0	53859.0	53859.0	0.0	44.90763	42.123824	792.0	0.014705063	44.11519	26.03153	3.8987178	chr7	chr7_152844752-152862705	17953	5096	7	2708	2	0.531397	1.3537
chr7:152862705-152901250	chr7_152862705_152901250	chr7	152862705.0	152901250.0	38545.0	38545.0	115635.0	115635.0	0.0	25.69268	25.031765	37.0	0.00031997233	0.95991698	23.081757	2.9224025	chr7	chr7_152862705-152901250	38545	5096	570	1249	351	0.245094	5.34338
chr7:152901250-152920764	chr7_152901250_152920764	chr7	152901250.0	152920764.0	19514.0	19514.0	58542.0	58542.0	0.0	23.26881	21.722035	42.0	0.00071743364	2.1523009	20.663732	2.9348259	chr7	chr7_152901250-152920764	19514	5096	210	2589	130	0.508046	3.13616
chr7:152920764-152957140	chr7_152920764_152957140	chr7	152920764.0	152957140.0	36376.0	36376.0	109128.0	109128.0	0.0	22.79314	21.103325	26.0	0.00023825233	0.71475698	20.676472	3.2345696	chr7	chr7_152920764-152957140	36376	5096	887	2240	652	0.43956	5.11132
chr7:152957140-152978243	chr7_152957140_152978243	chr7	152957140.0	152978243.0	21103.0	21103.0	63309.0	63309.0	0.0	21.47598	21.29735	33.0	0.0005212529	1.5637587	20.957444	3.2765621	chr7	chr7_152957140-152978243	21103	5096	864	1090	533	0.213893	6.61195
chr7:152978243-153003206	chr7_152978243_153003206	chr7	152978243.0	153003206.0	24963.0	24963.0	74889.0	74889.0	0.0	23.84586	22.857237	66.0	0.00088130433	2.643913	21.329868	3.1843054	chr7	chr7_152978243-153003206	24963	5096	207	3343	120	0.656005	2.78
chr7:153003206-153029296	chr7_153003206_153029296	chr7	153003206.0	153029296.0	26090.0	26090.0	78270.0	78270.0	0.0	22.14883	20.984922	18.0	0.00022997317	0.68991951	20.694217	2.8454358	chr7	chr7_153003206-153029296	26090	5096	432	3162	353	0.620487	2.76637
chr7:153029296-153088229	chr7_153029296_153088229	chr7	153029296.0	153088229.0	58933.0	58933.0	176799.0	176799.0	0.0	22.24882	21.762709	54.0	0.00030543159	0.91629478	20.882367	2.7316978	chr7	chr7_153029296-153088229	58933	5096	1220	1982	975	0.388932	5.38526
chr7:153088229-153174929	chr7_153088229_153174929	chr7	153088229.0	153174929.0	86700.0	86700.0	260100.0	260100.0	0.0	21.67476	21.040914	18.0	6.9204152e-05	0.20761246	20.739068	2.7817451	chr7	chr7_153088229-153174929	86700	5096	770	2792	592	0.547881	3.87953
chr7:153174929-153224894	chr7_153174929_153224894	chr7	153174929.0	153224894.0	49965.0	49965.0	149895.0	149895.0	0.0	25.33181	24.912031	43.0	0.00028686747	0.86060242	22.825724	2.7578204	chr7	chr7_153174929-153224894	49965	5096	300	2022	209	0.396782	2.92584
chr7:153224894-153263317	chr7_153224894_153263317	chr7	153224894.0	153263317.0	38423.0	38423.0	115269.0	115269.0	0.0	21.81465	20.898456	12.0	0.00010410431	0.31231294	20.764241	2.9561177	chr7	chr7_153224894-153263317	38423	5096	81	1826	39	0.35832	2.87891
chr7:15324248-15376768	chr7_15324248_15376768	chr7	15324248.0	15376768.0	52520.0	52520.0	157560.0	157560.0	0.0	48.28927	38.153292	1149.0	0.00729246	21.87738	22.101649	4.325307	chr7	chr7_15324248-15376768	52520	5096	772	720	523	0.141287	6.0491
chr7:153263317-153300201	chr7_153263317_153300201	chr7	153263317.0	153300201.0	36884.0	36884.0	110652.0	110652.0	0.0	20.75493	20.105205	5.0	4.5186711e-05	0.13556013	20.405696	2.7872159	chr7	chr7_153263317-153300201	36884	5096	211	1984	128	0.389325	3.4193
chr7:153300201-153335438	chr7_153300201_153335438	chr7	153300201.0	153335438.0	35237.0	35237.0	105711.0	105711.0	0.0	23.47603	21.674211	26.0	0.00024595359	0.73786077	20.967215	2.7600585	chr7	chr7_153300201-153335438	35237	5096	33	3461	24	0.67916	1.25542
chr7:153335438-153345447	chr7_153335438_153345447	chr7	153335438.0	153345447.0	10009.0	10009.0	30027.0	30027.0	0.0	18.49862	16.100264	0.0	0.0	0.0		2.2780135	chr7	chr7_153335438-153345447	10009	5096	33	2939	12	0.576727	2.12471
chr7:153345447-153385029	chr7_153345447_153385029	chr7	153345447.0	153385029.0	39582.0	39582.0	118746.0	118746.0	0.0	22.60278	21.333036	17.0	0.00014316272	0.42948815	20.870105	2.7069148	chr7	chr7_153345447-153385029	39582	5096	74	2227	48	0.437009	1.89034
chr7:153385029-153503389	chr7_153385029_153503389	chr7	153385029.0	153503389.0	118360.0	118360.0	355080.0	355080.0	0.0	23.18357	22.570791	113.0	0.00031823814	0.95471443	20.858156	3.1079703	chr7	chr7_153385029-153503389	118360	5096	357	4194	248	0.822998	1.90384
chr7:153503389-153545486	chr7_153503389_153545486	chr7	153503389.0	153545486.0	42097.0	42097.0	126291.0	126291.0	0.0	22.48635	22.049966	56.0	0.00044342035	1.3302611	20.76567	2.6547203	chr7	chr7_153503389-153545486	42097	5096	318	2439	227	0.478611	2.79681
chr7:153545486-153594933	chr7_153545486_153594933	chr7	153545486.0	153594933.0	49447.0	49447.0	148341.0	148341.0	0.0	22.39054	21.186315	18.0	0.00012134204	0.36402613	20.956472	2.660651	chr7	chr7_153545486-153594933	49447	5096	5	2310	1	0.453297	1.47657
chr7:153594933-153642264	chr7_153594933_153642264	chr7	153594933.0	153642264.0	47331.0	47331.0	141993.0	141993.0	0.0	21.96915	20.812743	9.0	6.3383406e-05	0.19015022	20.923494	2.546892	chr7	chr7_153594933-153642264	47331	5096	188	2910	127	0.571036	2.33653
chr7:153642264-153803460	chr7_153642264_153803460	chr7	153642264.0	153803460.0	161196.0	161196.0	483588.0	483588.0	0.0	26.51337	25.29752	118.0	0.00024400936	0.73202809	21.576553	2.4952956	chr7	chr7_153642264-153803460	161196	5096	1694	999	1449	0.196036	6.95613
chr7:15376768-15439330	chr7_15376768_15439330	chr7	15376768.0	15439330.0	62562.0	62562.0	187686.0	187686.0	0.0	51.69837	48.280905	1791.0	0.0095425338	28.627601	24.450251	4.2801887	chr7	chr7_15376768-15439330	62562	5096	620	1295	424	0.254121	5.06365
chr7:153803460-153816879	chr7_153803460_153816879	chr7	153803460.0	153816879.0	13419.0	13419.0	40257.0	40257.0	0.0	22.13508	19.805169	5.0	0.000124202	0.37260601	20.880776	2.812942	chr7	chr7_153803460-153816879	13419	5096	204	1995	106	0.391484	3.05884
chr7:153816879-153834812	chr7_153816879_153834812	chr7	153816879.0	153834812.0	17933.0	17933.0	53799.0	53799.0	0.0	20.24872	18.381442	1.0	1.8587706e-05	0.055763118	20.24872	2.3961734	chr7	chr7_153816879-153834812	17933	5096	228	1364	145	0.267661	3.4606
chr7:153834812-153884099	chr7_153834812_153884099	chr7	153834812.0	153884099.0	49287.0	49287.0	147861.0	147861.0	0.0	24.7441	24.689966	64.0	0.00043283895	1.2985169	22.353903	2.9658072	chr7	chr7_153834812-153884099	49287	5096	114	2175	75	0.426805	2.65872
chr7:153884099-153965501	chr7_153884099_153965501	chr7	153884099.0	153965501.0	81402.0	81402.0	244206.0	244206.0	0.0	39.45058	34.589394	258.0	0.0010564851	3.1694553	22.284248	2.8328109	chr7	chr7_153884099-153965501	81402	5096	1604	1413	1276	0.277276	6.82541
chr7:153965501-153975454	chr7_153965501_153975454	chr7	153965501.0	153975454.0	9953.0	9953.0	29859.0	29859.0	0.0	21.08255	19.32087	2.0	6.698148e-05	0.20094444	20.769415	2.7017754	chr7	chr7_153965501-153975454	9953	5096	171	4371	108	0.857732	1.32553
chr7:153975454-154052114	chr7_153975454_154052114	chr7	153975454.0	154052114.0	76660.0	76660.0	229980.0	229980.0	0.0	24.86817	24.365635	123.0	0.00053482912	1.6044873	21.869483	2.7778708	chr7	chr7_153975454-154052114	76660	5096	679	1349	574	0.264717	4.42905
chr7:154052114-154164246	chr7_154052114_154164246	chr7	154052114.0	154164246.0	112132.0	112132.0	336396.0	336396.0	0.0	40.64807	38.25532	495.0	0.00147148	4.4144401	23.414469	2.765743	chr7	chr7_154052114-154164246	112132	5096	1965	1361	1876	0.267072	6.75144
chr7:154164246-154196075	chr7_154164246_154196075	chr7	154164246.0	154196075.0	31829.0	31829.0	95487.0	95487.0	0.0	25.69268	23.512419	105.0	0.0010996261	3.2988784	21.416301	2.9937324	chr7	chr7_154164246-154196075	31829	5096	194	1325	108	0.260008	3.59241
chr7:154196075-154241783	chr7_154196075_154241783	chr7	154196075.0	154241783.0	45708.0	45708.0	137124.0	137124.0	0.0	23.18199	22.893246	58.0	0.00042297483	1.2689245	21.083358	2.8425959	chr7	chr7_154196075-154241783	45708	5096	289	3269	189	0.641484	2.77642
chr7:154241783-154282803	chr7_154241783_154282803	chr7	154241783.0	154282803.0	41020.0	41020.0	123060.0	123060.0	0.0	25.26961	21.76515	10.0	8.1261173e-05	0.24378352	21.76515	2.7478139	chr7	chr7_154241783-154282803	41020	5096	414	1325	248	0.260008	4.60375
chr7:154282803-154312775	chr7_154282803_154312775	chr7	154282803.0	154312775.0	29972.0	29972.0	89916.0	89916.0	0.0	32.54644	28.225069	282.0	0.0031362605	9.4087815	22.168172	2.8781193	chr7	chr7_154282803-154312775	29972	5096	553	1000	369	0.196232	5.30271
chr7:154312775-154333738	chr7_154312775_154333738	chr7	154312775.0	154333738.0	20963.0	20963.0	62889.0	62889.0	0.0	21.40414	19.566589	2.0	3.1802064e-05	0.095406192	20.8235	2.6954985	chr7	chr7_154312775-154333738	20963	5096	3	2850	0	0.559262	0.994385
chr7:154333738-154350597	chr7_154333738_154350597	chr7	154333738.0	154350597.0	16859.0	16859.0	50577.0	50577.0	0.0	23.15389	22.203027	71.0	0.0014038001	4.2114004	21.026193	2.9144469	chr7	chr7_154333738-154350597	16859	5096	26	4018	11	0.788462	1.09155
