block_id	recomb_rate_cm_per_mb	avi_top1_fraction	eqtl_variants_per_kb	shannon_entropy
chr13_75860990_75931547	2.23464	0.0010440731	3.7983	2.0446
chr13_75931547_75980481	1.67457	0.00083105135	1.0218	1.62627
chr13_75980481_76147956	0.495052	0.00044583769	1.2002	3.9946
chr13_76147956_76208674	1.77763	0.0004831077	0.3953	3.04586
chr13_76208674_76233775	1.97097	0.00054446702	0.3187	1.75504
chr13_76233775_76280337	1.7873	3.5794568e-05	0.1718	4.17043
chr13_76280337_76303224	0.87312	0.0025924469	0.8302	2.86254
chr13_76303224_76332921	0.525671	0.00033673435	0.7071	3.11206
chr13_76332921_76384888	1.53099	0.00057087511	0.3271	3.49607
chr13_76384888_76405666	1.49642	6.4170437e-05	0.2888	1.74282
chr13_76405666_76460245	0.545872	0.00044583692	0.4214	1.59764
chr13_76460245_76555190	1.01883	0.0016570997	0.2844	1.65035
chr13_76555190_76608292	0.559297	0.0017827326	2.3351	1.40375
chr13_76608292_76716873	0.70878	0.0010468375	1.667	5.63601
chr13_76716873_76811001	0.715799	0.0024505638	2.2947	2.36563
chr13_76811001_76836403	5.6688	0.0029656457	0.8661	4.47072
chr13_76836403_76882886	1.75643	0.004008634	0.1506	4.57514
chr13_76882886_76942441	2.05763	0.013651247	1.931	3.67071
chr13_76942441_77340791	0.245891	0.037687126	1.9104	2.85801
chr13_77340791_77424686	0.509352	0.0015733953	1.0251	2.3871
chr13_77424686_77457140	1.88608	0.00039029601	0.7087	0.487708
chr13_77457140_77549393	0.956236	0.0039709639	0.3252	1.63397
chr13_77549393_77622608	0.598047	0.014081814	0.0956	2.73443
chr13_77622608_77776234	0.203495	0.013448244	0.6835	1.96945
chr13_77776234_77920408	0.364991	0.0098792663	1.741	5.15862
chr13_77920408_78090368	0.191566	0.002784969	2.5653	1.1725
chr13_78090368_78120421	1.4138	0.00067658248	1.4308	1.27693
chr13_78120421_78167799	1.49969	0.0047701465	0.3166	2.02569
chr13_78167799_78234678	2.29454	0.0048744748	0.4037	2.82346
chr13_78234678_78246605	6.70635	0.023979207	0.0	3.97666
chr13_78246605_78341600	0.15764	0.0088566065	0.3684	0.873828
chr13_78341600_78398376	1.00664	0.0068221314	0.3346	3.06922
chr13_78398376_78429310	1.70237	0.012553609	2.1012	2.54649
chr13_78429310_78495830	2.15992	0.0029214271	2.1197	2.0354
chr13_78495830_78566708	0.616799	0.0047123226	2.1445	2.47358
chr13_78566708_78663396	0.433212	0.032934111	1.8203	1.89682
chr13_78663396_78797273	1.08048	0.011371134	1.9271	0.0707389
chr13_78797273_78919808	2.40077	0.0077746494	0.7998	0.00986543
chr13_78919808_78981656	2.1367	0.0043116458	0.0808	1.43501
chr13_78981656_79021298	2.43475	0.0093503523	0.227	4.01519
chr13_79021298_79155630	0.61934	0.0050149381	0.3573	0.561081
chr13_79155630_79232866	3.45213	0.0015105219	2.0198	3.33806
chr13_79232866_79279834	1.002	0.0052163175	1.5542	2.92792
chr13_79279834_79594585	0.214262	0.014269481	2.0175	1.67022
chr13_79594585_79678815	0.232941	0.0058609363	1.6502	1.98252
chr13_79678815_79723931	1.27826	0.0016993232	1.3521	1.29978
chr13_79723931_79809378	0.17983	0.00981115	1.2522	1.53195
chr13_79809378_79878081	0.38223	0.0040269954	1.7175	2.60428
chr13_79878081_80010773	0.794232	0.0079281343	1.1681	0.994318
chr13_80010773_80026204	4.35846	0.002289763	1.1017	1.78342
chr13_80026204_80090758	2.06336	0.0073478535	0.7745	3.68001
chr13_80090758_80138334	0.829791	0.0078050558	0.6936	4.06521
chr13_80138334_80203505	2.93437	0.0028386859	0.1381	6.99614
chr13_80203505_80238918	2.39514	0.010683459	0.0282	1.60159
chr13_80238918_80340640	0.522601	0.010699095	0.1475	2.92399
chr13_80340640_80375573	1.63115	0.018177654	0.4008	2.53637
chr13_80375573_80435876	0.245849	0.00028743733	0.2819	3.86063
chr13_80435876_80552376	0.189919	0.004695279	0.1631	0.628286
chr13_80552376_80586549	0.518649	0.0036968757	0.2634	2.55522
chr13_80586549_80707185	0.436088	0.0023597157	1.5584	4.37956
chr13_80707185_81004104	0.246029	0.0022026209	2.1454	3.61818
chr13_81004104_81088181	1.04128	0.00065019764	1.9625	4.32906
chr13_81088181_81151651	3.67876	0.00068273725	0.2678	4.04473
chr13_81151651_81397250	0.614521	0.00028637467	0.4397	4.54923
chr13_81397250_81488952	0.474782	0.00035259136	0.1963	2.99805
chr13_81488952_81563388	0.723182	0.00019703728	0.0	2.89627
chr13_81563388_81690208	0.2866	0.00064921411	0.4416	6.24746
chr13_81690208_81738189	1.67313	6.2524749e-05	0.0417	4.38973
chr13_81738189_81873798	0.298949	5.407704e-05	0.0074	1.30756
chr13_81873798_81920481	1.97463	6.4263222e-05	0.1285	1.9435
chr13_81920481_82007787	2.06963	0.00036652693	0.0687	3.39358
chr13_82007787_82122554	0.258298	0.00020621491	0.0	1.54258
chr13_82122554_82322596	0.0949323	0.00012997271	0.0	5.87745
chr13_82322596_82373746	3.909	5.8651026e-05	0.0	1.20164
chr13_82373746_82610029	0.255643	0.00011285902	0.0	2.08124
chr13_82610029_82636657	0.745363	0.0014521056	0.0	3.54123
chr13_82636657_82668915	2.03612	0.00011366689	0.31	0.027232
chr13_82668915_82723791	1.16138	0.00045557256	0.0547	1.26254
chr13_82723791_82856073	0.399993	0.00054933148	0.0	2.37184
chr13_82856073_83123800	0.161449	0.00034487868	1.326	0.769466
chr13_83123800_83257326	0.397558	0.00098607512	1.8124	0.734066
chr13_83257326_83379236	0.427094	0.0001996008	0.4676	2.34519
chr13_83379236_83496200	0.363658	0.00025648918	0.3847	2.38104
chr13_83496200_83558630	0.975063	0.00045384164	0.016	2.81421
chr13_83558630_83607075	1.82936	0.00011009048	0.0	4.78011
chr13_83607075_83743904	0.946257	0.00023630468	0.0	2.18775
chr13_83743904_83893841	0.216536	0.013823584	0.0	3.50999
chr13_83893841_84050777	0.742561	0.00079650303	0.0	1.91479
chr13_84050777_84161484	0.235356	0.00077682531	0.009	1.79886
chr13_84161484_84352467	0.314182	0.0004485565	0.0	3.52179
chr13_84352467_84403379	0.57498	0.00034700398	0.0	3.66344
chr13_84403379_84461288	0.936829	0.0011454754	0.0	3.76936
chr13_84461288_84550169	1.35631	0.00063755658	0.0	2.05817
chr13_84550169_84717923	0.17763	0.00067956651	0.0298	3.68542
chr13_84717923_84829236	0.344409	0.0004222328	0.1078	5.01702
chr13_84829236_84917006	0.639438	0.0004709278	0.0114	2.91927
chr13_84917006_84994055	0.932113	0.00056673892	0.013	2.53225
chr13_84994055_85042670	1.84506	0.0001234187	0.144	1.41178
chr13_85042670_85057526	1.40859	8.9750494e-05	0.0673	2.33674
chr13_85057526_85307778	0.631878	0.00045287683	0.4156	6.16231
chr13_85307778_85330373	1.90024	0.0014162425	2.6997	3.4706
chr13_85330373_85364499	0.690531	0.00047861845	5.4211	0.714384
chr13_85364499_85446257	0.39723	0.00039547608	1.1008	1.05582
chr13_85446257_85613891	0.358291	0.00096241415	0.8709	3.52208
chr13_85613891_85685604	0.277309	0.0014595215	0.2789	1.69757
chr13_85685604_85747377	2.42298	0.0007122853	0.4695	1.58587
chr13_85747377_85918899	0.338811	0.0092388537	2.058	1.53539
chr13_85918899_86017894	0.491874	0.00041079516	0.0303	3.58247
chr13_86017894_86043963	0.756917	0.00031966448	0.0	1.79647
chr13_86043963_86110102	1.63867	0.00044351038	0.0	2.63749
chr13_86110102_86182900	1.19471	5.9525445e-05	0.0	1.00814
chr13_86182900_86302436	1.3125	0.0069028992	0.0	1.24601
chr13_86302436_86389057	0.897698	5.002636e-05	0.0	3.1716
chr13_86389057_86517696	0.353777	0.00012697031	0.0311	3.21423
chr13_86517696_86641170	0.172133	0.00018357441	0.0324	1.4313
chr13_86641170_87332086	0.175729	0.000312146	0.7309	6.63377
chr13_87332086_87379222	0.648852	7.0717357e-05	0.5516	1.56891
chr13_87379222_87540242	0.973939	0.00039746615	0.4596	3.43624
chr13_87540242_87632701	1.284	4.6867621e-05	0.8112	2.30761
chr13_87632701_87709291	0.374813	0.030378204	0.8226	4.77685
chr13_87709291_87856557	0.547339	0.00091218159	0.4889	4.08786
chr13_87856557_87905784	0.518024	0.0032976483	0.0406	1.18443
chr13_87905784_87958722	0.953516	0.0011334013	0.0567	2.25744
chr13_87958722_88147569	0.266763	0.00056306604	2.4411	1.59207
chr13_88147569_88315287	0.218833	7.751106e-05	0.6618	2.21411
chr13_88315287_88408293	0.839806	0.00013619193	0.5914	5.35382
chr13_88408293_88607445	0.296565	7.0298064e-05	2.0135	5.46999
chr13_88607445_88871316	0.191318	0.00035749792	1.0611	1.61313
chr13_88871316_89162378	0.131908	0.00017178471	0.5978	3.19653
chr13_89162378_89369327	0.344071	0.0034952251	1.5318	1.38474
chr13_89369327_89438126	1.25834	0.0014002142	0.2326	2.98018
chr13_89438126_89523447	1.01287	0.00040240191	1.7229	3.27808
chr13_89523447_89550877	2.89434	2.430429e-05	0.0	3.18117
chr13_89550877_89780328	0.579509	0.00051281828	0.0174	3.4871
chr13_89780328_89810550	0.671251	3.3088479e-05	0.0	2.07401
chr13_89810550_89854254	0.488159	0.00028982854	0.0	2.15275
chr13_89854254_89869274	8.24981	0.00031069685	0.0	3.91794
chr13_89869274_89990531	0.624189	0.00043433919	0.0	2.41776
chr13_89990531_90111703	0.613257	0.00061345305	1.4277	2.15375
chr13_90111703_90162607	0.510417	0.00041254125	2.436	1.30521
chr13_90162607_90222322	3.1681	0.0044824025	0.067	2.42083
chr13_90222322_90276711	1.92862	0.00083963056	0.1103	5.42477
chr13_90276711_90403738	0.675265	0.0003358866	0.0	6.80474
chr13_90403738_90428317	0.719068	0.00050178337	0.0	0.713929
chr13_90428317_90434153	7.48171	5.7116747e-05	1.3708	1.26409
chr13_90434153_90578079	0.83605	0.0010422022	1.6953	2.00087
chr13_90578079_90645260	2.65472	0.00050609547	0.0298	2.68457
chr13_90645260_90730742	1.01703	0.00080718748	0.0117	2.05378
chr13_90730742_90800391	1.32869	0.00046423256	0.0	3.45132
chr13_90800391_90929358	0.280747	0.00099767124	0.0	3.11102
chr13_90929358_91018653	0.232718	0.0015342404	0.0112	2.60074
chr13_91018653_91075970	0.341543	0.00058737664	0.0	2.85266
chr13_91075970_91111385	1.8288	0.0017036096	0.0	2.84815
chr13_91111385_91165841	0.714824	0.0066047206	0.0184	2.74386
chr13_91165841_91230381	0.679272	0.0023912819	0.0155	2.94002
chr13_91230381_91319529	1.51359	0.0015891177	0.1907	3.16353
chr13_91319529_91412790	0.544533	0.0074271846	1.5869	2.53726
chr13_91412790_91466219	2.1715	0.0019964189	0.7112	2.68755
chr13_91466219_91498442	5.31033	0.0010861807	0.031	0.876317
chr13_91498442_91590940	0.463003	0.00050091173	1.3838	0.835669
chr13_91590940_91613509	1.51218	0.00035446852	0.3988	0.750697
chr13_91613509_91643305	1.1574	0.00020136931	0.5034	2.38656
chr13_91643305_91726450	2.81362	0.0048429451	2.5257	3.45172
chr13_91726450_91750808	3.20841	0.007800312	0.2053	0.84651
chr13_91750808_91905497	0.506427	0.0014265182	0.9438	1.94868
chr13_91905497_91937921	0.523534	0.0025598322	0.0	2.05448
chr13_91937921_92146627	0.911053	0.0011818858	1.0014	2.43169
chr13_92146627_92175321	0.8011	0.0001510188	0.0	3.65528
chr13_92175321_92207107	1.71491	0.0013108496	0.0	2.57286
chr13_92207107_92260170	0.858709	0.00058421122	0.0188	1.84594
chr13_92260170_92296011	1.566	0.00055802014	0.3069	1.4928
chr13_92296011_92369368	0.369534	0.00049983869	0.0	1.93424
chr13_92369368_92456464	0.830076	0.00031765714	1.4582	4.50003
chr13_92456464_92479246	7.18577	0.0027507096	0.7023	1.81611
chr13_92479246_92584994	1.83694	0.0012230334	1.9197	6.38987
chr13_92584994_92632983	2.94867	0.00037508596	0.0	0.815034
chr13_92632983_92669804	0.539189	0.00016295049	0.0	1.17255
chr13_92669804_92728153	0.390409	0.0024050684	0.377	3.58447
chr13_92728153_92911754	0.382112	0.001630347	0.0436	5.18319
chr13_92911754_92999503	0.782919	0.00027350739	0.0456	2.39755
chr13_92999503_93088653	0.611269	0.00066928398	0.5496	1.61464
chr13_93088653_93163392	1.34833	0.00078941383	0.1606	5.19999
chr13_93163392_93227137	0.4535	0.0017256255	3.4983	0.241536
chr13_93227137_93269796	1.38856	0.0087593865	1.1018	1.60775
chr13_93269796_93321800	0.893872	0.0014421968	1.1153	2.86854
chr13_93321800_93367105	0.900575	0.0028473678	1.9203	2.46793
chr13_93367105_93400093	0.945049	0.0019400994	1.6066	1.49414
chr13_93400093_93498540	0.62342	0.0011071947	3.0981	2.13015
chr13_93498540_93564333	1.64064	0.003551543	0.1672	0.403097
chr13_93564333_93598498	3.05169	0.0008097956	0.0	1.26718
chr13_93598498_93639260	1.22277	0.0015864449	0.9813	4.95363
chr13_93639260_93754738	0.368964	0.0026469688	1.1171	2.91787
chr13_93754738_93912613	0.904394	0.0044803378	1.6152	1.84363
chr13_93912613_94082898	0.554283	0.0024018557	0.047	3.34075
chr13_94082898_94127279	1.68765	0.0019527876	0.0901	1.88584
chr13_94127279_94149312	2.0164	0.0039637513	1.7701	3.46337
chr13_94149312_94178188	4.66038	0.0044673778	0.0	1.9053
chr13_94178188_94211345	3.72898	0.0030461139	0.0603	3.25587
chr13_94211345_94252511	4.34864	0.0035304215	0.0729	4.53159
chr13_94252511_94271212	4.73136	0.0020141525	0.0	3.47568
chr13_94271212_94327974	1.21622	0.0087264954	0.0529	6.93193
chr13_94327974_94342680	2.43885	0.0042612992	0.0	3.00602
chr13_94342680_94379486	0.485852	0.0030248691	0.163	2.7036
chr13_94379486_94410856	2.09013	0.017001381	1.1157	2.03562
chr13_94410856_94431523	2.29405	0.00093546878	0.6774	2.26808
chr13_94431523_94500217	1.65349	0.014630099	2.4165	4.21892
chr13_94500217_94555979	0.796807	0.001793336	4.2502	2.80872
chr13_94555979_94641320	1.68202	0.021541033	2.1678	1.50454
chr13_94641320_94724540	1.30425	0.023143475	0.9132	2.32113
chr13_94724540_94777134	0.769485	0.0015210861	2.1295	2.90563
chr13_94777134_94797926	1.55865	0.0027093754	1.3948	2.54114
chr13_94797926_94825305	5.40763	0.00087658424	1.3514	1.34385
chr13_94825305_94889216	3.34133	0.0073852701	0.0939	3.68152
chr13_94889216_94927692	2.20628	0.0026163496	0.13	2.0758
chr13_94927692_94959845	5.4588	0.0092578194	0.1866	3.03034
chr13_94959845_95010952	1.39522	0.0068092434	0.1957	0.996587
chr13_95010952_95030989	3.28001	0.0084177605	0.7486	2.61177
chr13_95030989_95078804	1.11902	0.02113005	0.8366	1.25929
chr13_95078804_95131902	5.75454	0.011582357	0.0	1.66905
chr13_95131902_95169473	2.9613	0.01811681	0.1597	6.75952
chr13_95169473_95184195	6.53383	0.015464384	1.3585	1.54892
chr13_95184195_95196095	1.42153	0.022913165	2.521	2.45152
chr13_95196095_95245504	1.22964	0.012204254	4.5133	1.18344
chr13_95245504_95294572	1.62536	0.0062905899	3.3015	4.50707
chr13_95294572_95335468	3.53936	0.0032847548	5.6485	3.69154
chr13_95335468_95365837	2.40573	0.0011634671	5.4661	4.23779
chr13_95365837_95389909	1.04438	0.00051235183	2.3264	3.28627
chr13_95389909_95403144	2.81999	0.00010074298	2.7956	2.84968
chr13_95403144_95435921	2.39267	0.0069052486	1.617	1.86225
chr13_95435921_95480236	3.63685	0.0015119034	1.557	3.29955
chr13_95480236_95535144	1.12338	0.0042677448	5.1177	0.732758
chr13_95535144_95621073	0.482215	0.019314395	1.6176	1.10625
chr13_95621073_96140622	0.108495	0.010844662	1.7265	8.49405
chr13_96140622_96166988	0.778486	0.00050570179	3.0342	0.708705
chr13_96166988_96313701	0.188251	0.001672199	2.3379	2.39154
chr13_96313701_96396469	0.499139	0.00069672659	3.6367	1.74928
chr13_96396469_96470938	0.507031	0.0027259665	2.2425	2.39582
chr13_96470938_96537178	1.05104	0.0023399758	0.9662	4.30345
chr13_96537178_96684993	0.330691	0.0039215686	0.7374	0.838231
chr13_96684993_96802112	0.96011	0.0022711943	0.2391	0.120899
chr13_96802112_96866861	1.42168	0.010692572	0.4324	2.61983
chr13_96866861_96926373	2.40701	0.0016075189	1.0922	2.78119
chr13_96926373_96989455	1.38586	0.0088403454	1.3157	3.99841
chr13_96989455_97113092	0.234352	0.0023725368	1.8522	2.89316
chr13_97113092_97263104	0.578896	0.0088237385	1.3599	3.73189
chr13_97263104_97314014	1.15508	0.0093825705	1.0803	3.70512
chr13_97314014_97386323	0.447448	0.022330093	1.134	3.41366
chr13_97386323_97501545	0.276485	0.01108006	1.1196	6.21076
chr13_97501545_97613688	0.425252	0.00086199466	1.8815	0.173408
chr13_97613688_97662163	4.59831	0.0024892556	0.2888	1.00978
chr13_97662163_97755898	0.982707	0.00046585231	2.187	2.28728
chr13_97755898_97780537	1.83917	0.00025704506	3.531	0.752892
chr13_97780537_97843356	0.54275	0.00068981253	3.0882	2.95429
chr13_97843356_97875518	2.60998	0.00092241361	0.9328	2.48255
chr13_97875518_97927816	2.12049	0.0018866241	0.153	2.98301
chr13_97927816_97952209	6.84963	0.0012708564	0.123	3.29298
chr13_97952209_98039627	0.643066	0.034096715	0.6063	3.55446
chr13_98039627_98065666	5.42133	0.00044804588	0.192	4.15268
chr13_98065666_98097162	3.42069	0.00077258488	1.651	1.94287
chr13_98097162_98137458	3.03624	0.00083548408	0.0744	4.11614
chr13_98137458_98179186	2.95417	0.016839213	2.2766	3.72179
chr13_98179186_98238534	1.87726	0.0045606704	2.1905	3.64748
chr13_98238534_98262108	5.10247	0.0032663103	0.509	1.68767
chr13_98262108_98286848	7.46524	0.0023174347	1.0509	2.75819
chr13_98286848_98307071	4.23698	0.003510854	0.2967	4.52392
chr13_98307071_98331901	1.78251	0.0020405424	1.4499	3.06532
chr13_98331901_98375181	3.92295	0.005853358	0.3466	4.76687
chr13_98375181_98405583	2.76053	0.034811306	0.8881	5.21479
chr13_98405583_98430464	4.34169	0.018983696	1.2057	2.57002
chr13_98430464_98437178	17.2902	0.039420117	0.1489	5.02805
chr13_98437178_98458955	2.48643	0.042261713	3.2603	3.05857
chr13_98458955_98593612	0.537394	0.0091491716	2.6066	5.12154
chr13_98593612_98612077	5.10095	0.0020759996	2.5454	1.85002
chr13_98612077_98636154	6.16015	0.00042917861	0.2492	4.55456
chr13_98636154_98690376	0.668442	0.0080533117	2.4898	2.77621
chr13_98690376_98720107	0.985812	0.018274977	1.749	3.96999
chr13_98720107_98725782	7.87287	0.037298091	1.9383	1.28498
chr13_98725782_98741842	7.88181	0.011830635	0.0623	0.972602
chr13_98741842_98785428	4.08951	0.0043668456	4.1298	3.28992
chr13_98785428_98829881	1.18	0.036607953	2.2946	2.7392
chr13_98829881_98941298	0.330569	0.036975207	2.1989	2.31182
chr13_98941298_99114689	0.659029	0.0074052286	2.9644	3.6886
chr13_99114689_99315897	0.504531	0.011790452	1.993	1.52226
chr13_99315897_99428325	1.07172	0.0066531469	2.3393	5.94561
chr13_99428325_99453109	3.00079	0.0034027329	2.5016	4.09881
chr13_99453109_99465025	2.50656	0.0023777554	3.0211	2.61529
chr13_99465025_99572504	0.205234	0.017454573	2.5772	0.924576
chr13_99572504_99654502	0.754617	0.0045204355	3.2196	4.20475
chr13_99654502_99709987	0.57229	0.015782043	1.7302	4.30683
chr13_99709987_99747851	0.940678	0.008363265	1.6638	4.03956
chr13_99747851_99808716	1.62787	0.0041950765	0.6901	2.37939
chr13_99808716_99824880	7.80306	0.0082075394	0.1856	1.10415
chr13_99824880_99856812	1.67742	0.006920957	0.7516	4.27512
chr13_99856812_99871132	7.65667	0.069180633	0.3492	3.21273
chr13_99871132_99903099	2.01246	0.021470058	0.7195	1.56717
chr13_99903099_99923124	7.19517	0.0019808573	1.1486	4.88476
chr13_99923124_99935912	4.01653	0.0028672714	1.4076	3.08749
chr13_99935912_99979660	3.10356	0.051011856	0.2743	7.52699
chr13_99979660_100134403	1.0917	0.015106768	2.3071	2.49004
chr13_100134403_100253234	0.203074	0.0064657651	1.5484	2.08996
chr13_100253234_100361233	0.218521	0.013774819	0.6482	1.33599
chr13_100361233_100508349	0.568079	0.0073366142	1.3731	2.39318
chr13_100508349_100521353	1.30718	0.033938275	2.1532	1.79726
chr13_100521353_100621345	0.764884	0.013647758	1.6501	3.72498
chr13_100621345_100674288	0.484145	0.026783522	3.3432	4.48642
chr13_100674288_100728019	0.764889	0.00096158022	2.345	2.64447
chr13_100728019_100748520	5.27483	0.00063411541	1.1219	3.9154
chr13_100748520_100773354	1.99314	0.00060401063	1.4094	2.66675
chr13_100773354_100809691	1.05191	0.00068800396	1.7338	0.876154
chr13_100809691_100869162	2.49975	0.0027520416	1.9842	2.77789
chr13_100869162_100919688	4.37672	0.0019461927	1.8406	3.76306
chr13_100919688_100943751	1.94303	0.0044051033	1.9116	2.43212
chr13_100943751_100955437	2.61083	0.0031947059	4.0219	2.32707
chr13_100955437_101019148	0.925353	0.00088424269	1.4754	2.90428
chr13_101019148_101034964	4.15913	0.00077980105	0.0	2.00141
chr13_101034964_101057358	1.77708	0.0065940282	0.9824	1.4754
chr13_101057358_101102834	1.91865	0.037763509	0.6157	4.65737
chr13_101102834_101114783	31.9151	0.060172399	0.2511	1.80966
chr13_101114783_101161139	3.35517	0.010498461	1.2512	6.45121
chr13_101161139_101184292	1.27395	0.0033688939	0.2591	1.12785
chr13_101184292_101204671	0.337922	0.006869817	0.4907	2.67512
chr13_101204671_101282378	1.22248	0.0060740989	0.5662	4.26394
chr13_101282378_101306788	1.27879	0.013655606	1.1471	3.26643
chr13_101306788_101333799	1.45694	0.001875779	4.3316	1.07719
chr13_101333799_101470699	0.946275	0.0079035793	3.5208	2.88144
chr13_101470699_101494005	0.974996	0.0029892159	4.7627	2.00148
chr13_101494005_101647148	0.555635	0.0046949583	1.959	0.782075
chr13_101647148_101655266	16.7387	0.0007390983	0.7391	2.07895
chr13_101655266_101755007	0.790974	0.01030001	1.4036	2.55821
chr13_101755007_101821009	0.743478	0.00080805632	1.8484	1.16015
chr13_101821009_101847189	3.88683	0.001044054	0.382	2.28122
chr13_101847189_101885668	2.24858	0.0065836777	0.2599	3.3345
chr13_101885668_101963323	0.954605	0.0039877235	0.3863	5.03443
chr13_101963323_102085313	0.886623	0.00034429052	0.2213	2.18076
chr13_102085313_102179938	0.794782	0.00062351387	0.6764	4.45258
chr13_102179938_102199742	1.10966	0.0030128594	1.8178	1.2154
chr13_102199742_102261986	0.941196	0.00061050061	2.3938	0.924322
chr13_102261986_102349699	0.659311	0.0018431323	1.6645	4.12323
chr13_102349699_102399866	0.801604	0.0018471638	1.0166	2.02614
chr13_102399866_102457079	0.920085	0.0086344013	0.5768	3.14912
chr13_102457079_102535920	1.34498	0.00041856395	2.0801	6.82367
chr13_102535920_102580521	0.872886	0.00059042024	1.3228	1.92787
chr13_102580521_102688797	1.19692	0.031475119	3.057	1.46671
chr13_102688797_102703244	13.5309	0.015689532	2.4226	5.60184
chr13_102703244_102762423	1.11701	0.029374159	1.8926	1.2421
chr13_102762423_102819900	0.507655	0.035127094	1.531	2.42925
chr13_102819900_102874880	0.850446	0.040093367	2.8556	0.0373894
chr13_102874880_102904855	1.99905	0.018059494	2.4687	1.72605
chr13_102904855_102926047	5.02131	0.003208758	1.2741	2.12239
chr13_102926047_103033482	1.51462	0.0023828361	0.1955	4.07217
chr13_103033482_103059959	3.40787	0.013533759	0.0	2.78452
chr13_103059959_103095537	1.2147	0.0087132498	0.6184	1.79045
chr13_103095537_103176464	1.07852	0.00082790663	0.3089	1.59286
chr13_103176464_103224927	3.18943	0.0018777211	1.1555	8.3843
chr13_103224927_103315982	1.53788	0.0019548624	0.1977	8.57978
chr13_103315982_103345272	4.86572	0.00020484807	2.0826	1.98876
chr13_103345272_103414363	3.90911	0.0014763138	0.1013	7.76464
chr13_103414363_103441764	3.71579	0.00058392029	1.7883	0.767381
chr13_103441764_103472183	1.82929	0.0013697579	0.263	2.15441
chr13_103472183_103515269	1.81505	0.00037908679	0.2089	3.6823
chr13_103515269_103565274	0.428916	0.00078658801	0.04	1.03358
chr13_103565274_103693185	0.737906	0.00089124469	0.0391	0.524536
chr13_103693185_103720618	0.914776	0.00020656387	0.0	1.15327
chr13_103720618_103727439	9.10408	0.0	0.0	1.01959
chr13_103727439_103772838	1.89978	0.00022026917	0.0	2.45459
chr13_103772838_103873040	2.77348	0.0006852824	0.01	6.86792
chr13_103873040_103907583	1.84707	0.0015150199	0.0289	3.87021
chr13_103907583_103931999	2.19353	0.00020478375	0.0	2.47616
chr13_103931999_103979723	1.72208	0.00038415333	0.0	2.97505
chr13_103979723_104097662	0.731175	0.0015770865	0.0	3.62908
chr13_104097662_104102953	5.94877	0.0	0.0	1.5409
chr13_104102953_104158087	1.27637	0.0027569195	0.0	2.80004
chr13_104158087_104192149	4.86187	0.00046973167	0.0	3.55141
chr13_104192149_104292177	1.08694	0.00055984324	0.0	7.55123
chr13_104292177_104320736	1.28249	0.0043535605	0.0	2.81263
chr13_104320736_104356564	0.85834	0.00073499312	0.0	0.218318
chr13_104356564_104379445	2.61304	0.00050988447	0.0	2.11576
chr13_104379445_104426517	2.2992	0.00063732155	0.0	2.29383
chr13_104426517_104465089	1.9092	0.0010543054	0.0	2.46311
chr13_104465089_104513315	1.19807	9.6766613e-05	0.0	2.91216
chr13_104513315_104592620	1.85614	0.0011180464	0.0	3.88878
chr13_104592620_104626117	2.65059	0.0019802768	0.0	5.71358
chr13_104626117_104691009	1.95612	0.0003338881	0.0	2.27457
chr13_104691009_104713136	4.54832	0.00063271117	0.0	1.43299
chr13_104713136_104740970	4.17514	0.00031136979	0.0	2.30503
chr13_104740970_104782027	1.80386	0.00048712765	0.0	0.037793
chr13_104782027_104825271	8.24859	0.00086331823	0.0	0.767468
chr13_104825271_104841280	3.86187	0.00041643242	0.0625	1.56194
chr13_104841280_104858880	4.86387	0.00018939394	0.0568	0.500347
chr13_104858880_104892256	1.31985	0.00073905401	0.0	2.30986
chr13_104892256_104945644	1.20534	0.00028096201	0.0	0.884906
chr13_104945644_104975672	1.694	0.0024754673	0.0	1.2338
chr13_104975672_104987051	7.22376	0.0028121979	0.0	2.16233
chr13_104987051_105013318	5.30708	0.002284235	0.0	5.37265
chr13_105013318_105029084	6.55571	0.0019662565	0.0	2.31024
chr13_105029084_105047565	1.08152	0.0022545678	0.0	0.484715
chr13_105047565_105139456	0.756671	0.00058039779	0.0	0.678484
chr13_105139456_105211762	0.970098	0.0010879687	0.0	2.60784
chr13_105211762_105233164	3.16256	0.0015263371	0.0	2.44527
chr13_105233164_105327553	1.74818	0.0018363722	0.0318	2.38733
chr13_105327553_105338719	8.69804	0.0012239537	0.0	2.86035
chr13_105338719_105358501	7.71488	0.0013143262	0.0506	1.8898
chr13_105358501_105412405	2.96286	0.0065053923	0.0	3.13864
chr13_105412405_105446629	5.78711	0.0025031167	0.0	5.79928
chr13_105446629_105502211	1.6742	0.0033883871	0.0	1.13023
chr13_105502211_105547039	4.07315	0.00060973796	0.0892	3.14535
chr13_105547039_105595536	11.0474	0.0016908262	0.0	4.54063
chr13_105595536_105631994	0.933583	0.0027154534	0.0274	4.01134
chr13_105631994_105664497	1.02592	0.00043072947	0.4615	4.05757
chr13_105664497_105704654	0.944329	0.00083007529	0.8716	1.07028
chr13_105704654_105742679	5.03261	0.00023668639	5.1019	1.19985
chr13_105742679_105775154	2.15444	0.0025558122	0.0	0.814646
chr13_105775154_105790606	5.56716	0.0029985331	0.0	1.09435
chr13_105790606_105838261	1.83064	0.0020494527	0.0	1.66977
chr13_105838261_105855513	2.16505	0.0035358219	0.0	2.10319
